,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Day,Month,Year,Temperature Category,Fuel Category
219,2,2011-07-22,1743816.41,0,89.34,,215.0749122,7.852,Friday,Jul,2011,> 80,3.4 to 4.5
220,2,2011-07-29,1680693.06,0,90.07,,215.1363819,7.852,Friday,Jul,2011,> 80,3.4 to 4.5
221,2,2011-08-05,1876704.26,0,93.34,,215.1978515,7.852,Friday,Aug,2011,> 80,3.4 to 4.5
222,2,2011-08-12,1812768.26,0,91.58,,215.2593211,7.852,Friday,Aug,2011,> 80,3.4 to 4.5
223,2,2011-08-19,1844094.59,0,89.86,,215.3229307,7.852,Friday,Aug,2011,> 80,3.4 to 4.5
224,2,2011-08-26,1821139.91,0,90.45,,215.386897,7.852,Friday,Aug,2011,> 80,3.4 to 4.5
225,2,2011-09-02,1809119.7,0,89.64,,215.4508632,7.852,Friday,Sep,2011,> 80,3.4 to 4.5
226,2,2011-09-09,1748000.65,1,77.97,,215.5148295,7.852,Friday,Sep,2011,From 60 to 80,3.4 to 4.5
227,2,2011-09-16,1691439.52,0,78.85,,215.6944378,7.852,Friday,Sep,2011,From 60 to 80,3.4 to 4.5
228,2,2011-09-23,1669299.78,0,75.58,,216.0282356,7.852,Friday,Sep,2011,From 60 to 80,3.4 to 4.5
229,2,2011-09-30,1650394.44,0,78.14,,216.3620333,7.852,Friday,Sep,2011,From 60 to 80,2.4 to 3.4
230,2,2011-10-07,1837553.43,0,69.92,,216.6958311,7.441,Friday,Oct,2011,From 60 to 80,2.4 to 3.4
231,2,2011-10-14,1743882.19,0,71.67,,217.0048261,7.441,Friday,Oct,2011,From 60 to 80,2.4 to 3.4
232,2,2011-10-21,1834680.25,0,64.53,,217.1650042,7.441,Friday,Oct,2011,From 60 to 80,2.4 to 3.4
233,2,2011-10-28,1769296.25,0,65.87,,217.3251824,7.441,Friday,Oct,2011,From 60 to 80,2.4 to 3.4
234,2,2011-11-04,1959707.9,0,55.53,,217.4853605,7.441,Friday,Nov,2011,From 40 to 60,2.4 to 3.4
235,2,2011-11-11,1920725.15,0,59.33,,217.6455387,7.441,Friday,Nov,2011,From 40 to 60,2.4 to 3.4
236,2,2011-11-18,1902762.5,0,62.01,,217.8670218,7.441,Friday,Nov,2011,From 60 to 80,2.4 to 3.4
237,2,2011-11-25,2614202.3,1,56.36,,218.1130269,7.441,Friday,Nov,2011,From 40 to 60,2.4 to 3.4
238,2,2011-12-02,1954952.0,0,48.74,,218.3590319,7.441,Friday,Dec,2011,From 40 to 60,2.4 to 3.4
239,2,2011-12-09,2290549.32,0,41.76,,218.605037,7.441,Friday,Dec,2011,From 40 to 60,2.4 to 3.4
240,2,2011-12-16,2432736.52,0,50.13,,218.8217928,7.441,Friday,Dec,2011,From 40 to 60,2.4 to 3.4
242,2,2011-12-30,1874226.52,1,44.57,,219.1773063,7.441,Friday,Dec,2011,From 40 to 60,2.4 to 3.4
243,2,2012-01-06,1799520.14,0,46.75,,219.355063,7.057,Friday,Jan,2012,From 40 to 60,2.4 to 3.4
244,2,2012-01-13,1744725.48,0,45.99,,219.5328198,7.057,Friday,Jan,2012,From 40 to 60,2.4 to 3.4
245,2,2012-01-20,1711769.11,0,51.7,,219.6258417,7.057,Friday,Jan,2012,From 40 to 60,2.4 to 3.4
246,2,2012-01-27,1660906.14,0,50.5,,219.7188636,7.057,Friday,Jan,2012,From 40 to 60,2.4 to 3.4
247,2,2012-02-03,1935299.94,0,55.21,,219.8118854,7.057,Friday,Feb,2012,From 40 to 60,2.4 to 3.4
248,2,2012-02-10,2103322.68,1,46.98,,219.9049073,7.057,Friday,Feb,2012,From 40 to 60,3.4 to 4.5
249,2,2012-02-17,2196688.46,0,43.82,,220.0651993,7.057,Friday,Feb,2012,From 40 to 60,3.4 to 4.5
250,2,2012-02-24,1861802.7,0,54.63,,220.275944,7.057,Friday,Feb,2012,From 40 to 60,3.4 to 4.5
251,2,2012-03-02,1952555.66,0,58.79,,220.4866886,7.057,Friday,Mar,2012,From 40 to 60,3.4 to 4.5
252,2,2012-03-09,1937628.26,0,57.11,,220.6974332,7.057,Friday,Mar,2012,From 40 to 60,3.4 to 4.5
253,2,2012-03-16,1976082.13,0,63.68,,220.8498468,7.057,Friday,Mar,2012,From 60 to 80,3.4 to 4.5
254,2,2012-03-23,1790439.16,0,64.01,,220.9244858,7.057,Friday,Mar,2012,From 60 to 80,3.4 to 4.5
255,2,2012-03-30,1857480.84,0,66.83,,220.9991248,7.057,Friday,Mar,2012,From 60 to 80,3.4 to 4.5
256,2,2012-04-06,2129035.91,0,68.43,,221.0737638,6.891,Friday,Apr,2012,From 60 to 80,3.4 to 4.5
257,2,2012-04-13,1935869.1,0,68.08,,221.1484028,6.891,Friday,Apr,2012,From 60 to 80,3.4 to 4.5
258,2,2012-04-20,1847344.45,0,65.69,,221.2021074,6.891,Friday,Apr,2012,From 60 to 80,3.4 to 4.5
259,2,2012-04-27,1764133.09,0,67.2,,221.255812,6.891,Friday,Apr,2012,From 60 to 80,3.4 to 4.5
260,2,2012-05-04,1923957.09,0,76.73,,221.3095166,6.891,Friday,May,2012,From 60 to 80,3.4 to 4.5
261,2,2012-05-11,1917520.99,0,73.87,,221.3632212,6.891,Friday,May,2012,From 60 to 80,3.4 to 4.5
262,2,2012-05-18,2000940.67,0,71.27,,221.380331,6.891,Friday,May,2012,From 60 to 80,3.4 to 4.5
263,2,2012-05-25,1912791.09,0,78.19,,221.3828029,6.891,Friday,May,2012,From 60 to 80,3.4 to 4.5
264,2,2012-06-01,1910092.37,0,78.38,,221.3852748,6.891,Friday,Jun,2012,From 60 to 80,3.4 to 4.5
265,2,2012-06-08,2010216.49,0,78.69,,221.3877467,6.891,Friday,Jun,2012,From 60 to 80,3.4 to 4.5
266,2,2012-06-15,1962924.3,0,80.56,,221.4009901,6.891,Friday,Jun,2012,> 80,2.4 to 3.4
267,2,2012-06-22,1887733.21,0,81.04,,221.4411622,6.891,Friday,Jun,2012,> 80,2.4 to 3.4
268,2,2012-06-29,1881046.12,0,86.32,,221.4813343,6.891,Friday,Jun,2012,> 80,2.4 to 3.4
269,2,2012-07-06,2041507.4,0,84.2,,221.5215064,6.565,Friday,Jul,2012,> 80,2.4 to 3.4
270,2,2012-07-13,1830075.13,0,80.17,,221.5616784,6.565,Friday,Jul,2012,> 80,2.4 to 3.4
271,2,2012-07-20,1819666.46,0,83.23,,221.5701123,6.565,Friday,Jul,2012,> 80,2.4 to 3.4
272,2,2012-07-27,1757923.88,0,86.37,,221.5785461,6.565,Friday,Jul,2012,> 80,3.4 to 4.5
273,2,2012-08-03,1946104.64,0,90.22,,221.5869799,6.565,Friday,Aug,2012,> 80,3.4 to 4.5
274,2,2012-08-10,1866719.96,0,88.55,,221.5954138,6.565,Friday,Aug,2012,> 80,3.4 to 4.5
275,2,2012-08-17,1928016.01,0,84.79,,221.6751459,6.565,Friday,Aug,2012,> 80,3.4 to 4.5
276,2,2012-08-24,1876788.15,0,76.91,,221.8083518,6.565,Friday,Aug,2012,From 60 to 80,3.4 to 4.5
277,2,2012-08-31,1947083.3,0,82.64,,221.9415576,6.565,Friday,Aug,2012,> 80,3.4 to 4.5
278,2,2012-09-07,1898777.07,1,87.65,,222.0747635,6.565,Friday,Sep,2012,> 80,3.4 to 4.5
279,2,2012-09-14,1814806.63,0,75.88,,222.2174395,6.565,Friday,Sep,2012,From 60 to 80,3.4 to 4.5
280,2,2012-09-21,1829415.67,0,71.09,,222.4169362,6.565,Friday,Sep,2012,From 60 to 80,3.4 to 4.5
281,2,2012-09-28,1746470.56,0,79.45,,222.6164329,6.565,Friday,Sep,2012,From 60 to 80,3.4 to 4.5
282,2,2012-10-05,1998321.04,0,70.27,,222.8159296,6.17,Friday,Oct,2012,From 60 to 80,3.4 to 4.5
283,2,2012-10-12,1900745.13,0,60.97,,223.0154263,6.17,Friday,Oct,2012,From 60 to 80,3.4 to 4.5
284,2,2012-10-19,1847990.41,0,68.08,,223.0598077,6.17,Friday,Oct,2012,From 60 to 80,3.4 to 4.5
285,2,2012-10-26,1834458.35,0,69.79,,223.0783366,6.17,Friday,Oct,2012,From 60 to 80,3.4 to 4.5
286,3,2010-02-05,461622.22,0,45.71,,214.4248812,7.368,Friday,Feb,2010,From 40 to 60,2.4 to 3.4
287,3,2010-02-12,420728.96,1,47.93,,214.5747916,7.368,Friday,Feb,2010,From 40 to 60,2.4 to 3.4
288,3,2010-02-19,421642.19,0,47.07,,214.6198868,7.368,Friday,Feb,2010,From 40 to 60,2.4 to 3.4
289,3,2010-02-26,407204.86,0,52.05,,214.6475127,7.368,Friday,Feb,2010,From 40 to 60,2.4 to 3.4
290,3,2010-03-05,415202.04,0,53.04,,214.6751386,7.368,Friday,Mar,2010,From 40 to 60,2.4 to 3.4
291,3,2010-03-12,384200.69,0,63.08,,214.7027646,7.368,Friday,Mar,2010,From 60 to 80,2.4 to 3.4
292,3,2010-03-19,375328.59,0,60.42,,214.5301219,7.368,Friday,Mar,2010,From 60 to 80,2.4 to 3.4
293,3,2010-03-26,359949.27,0,57.06,,214.3241011,7.368,Friday,Mar,2010,From 40 to 60,2.4 to 3.4
294,3,2010-04-02,423294.4,0,65.56,,214.1180803,7.343,Friday,Apr,2010,From 60 to 80,2.4 to 3.4
295,3,2010-04-09,415870.28,0,68.0,,213.9120595,7.343,Friday,Apr,2010,From 60 to 80,2.4 to 3.4
296,3,2010-04-16,354993.26,0,66.98,,213.7726889,7.343,Friday,Apr,2010,From 60 to 80,2.4 to 3.4
297,3,2010-04-23,339976.65,0,67.87,,213.7221852,7.343,Friday,Apr,2010,From 60 to 80,2.4 to 3.4
298,3,2010-04-30,361248.39,0,70.24,,213.6716815,7.343,Friday,Apr,2010,From 60 to 80,2.4 to 3.4
299,3,2010-05-07,399323.86,0,73.47,,213.6211778,7.343,Friday,May,2010,From 60 to 80,2.4 to 3.4
300,3,2010-05-14,384357.94,0,77.18,,213.6196139,7.343,Friday,May,2010,From 60 to 80,2.4 to 3.4
301,3,2010-05-21,343763.17,0,75.81,,213.9116886,7.343,Friday,May,2010,From 60 to 80,2.4 to 3.4
302,3,2010-05-28,350089.23,0,78.6,,214.2037634,7.343,Friday,May,2010,From 60 to 80,2.4 to 3.4
303,3,2010-06-04,396968.8,0,78.53,,214.4958382,7.343,Friday,Jun,2010,From 60 to 80,2.4 to 3.4
304,3,2010-06-11,355017.09,0,82.1,,214.787913,7.343,Friday,Jun,2010,> 80,2.4 to 3.4
305,3,2010-06-18,364076.85,0,83.52,,214.7858259,7.343,Friday,Jun,2010,> 80,2.4 to 3.4
306,3,2010-06-25,357346.48,0,83.79,,214.6660741,7.343,Friday,Jun,2010,> 80,2.4 to 3.4
307,3,2010-07-02,381151.72,0,82.2,,214.5463222,7.346,Friday,Jul,2010,> 80,2.4 to 3.4
308,3,2010-07-09,349214.18,0,81.75,,214.4265704,7.346,Friday,Jul,2010,> 80,2.4 to 3.4
309,3,2010-07-16,352728.78,0,84.32,,214.4176476,7.346,Friday,Jul,2010,> 80,2.4 to 3.4
310,3,2010-07-23,352864.49,0,83.32,,214.5564968,7.346,Friday,Jul,2010,> 80,2.4 to 3.4
311,3,2010-07-30,347955.05,0,82.04,,214.695346,7.346,Friday,Jul,2010,> 80,2.4 to 3.4
312,3,2010-08-06,402635.76,0,85.13,,214.8341952,7.346,Friday,Aug,2010,> 80,2.4 to 3.4
313,3,2010-08-13,339597.38,0,86.74,,214.9730444,7.346,Friday,Aug,2010,> 80,2.4 to 3.4
314,3,2010-08-20,351728.21,0,88.02,,214.9314191,7.346,Friday,Aug,2010,> 80,2.4 to 3.4
315,3,2010-08-27,362134.09,0,86.15,,214.8897938,7.346,Friday,Aug,2010,> 80,2.4 to 3.4
316,3,2010-09-03,366473.97,0,84.16,,214.8481685,7.346,Friday,Sep,2010,> 80,2.4 to 3.4
317,3,2010-09-10,352260.97,1,80.84,,214.8065431,7.346,Friday,Sep,2010,> 80,2.4 to 3.4
318,3,2010-09-17,363064.64,0,82.36,,214.8322484,7.346,Friday,Sep,2010,> 80,2.4 to 3.4
319,3,2010-09-24,355626.87,0,76.9,,214.9084516,7.346,Friday,Sep,2010,From 60 to 80,2.4 to 3.4
320,3,2010-10-01,358784.1,0,73.6,,214.9846548,7.564,Friday,Oct,2010,From 60 to 80,2.4 to 3.4
321,3,2010-10-08,395107.35,0,66.99,,215.060858,7.564,Friday,Oct,2010,From 60 to 80,2.4 to 3.4
322,3,2010-10-15,345584.39,0,69.71,,215.1293114,7.564,Friday,Oct,2010,From 60 to 80,2.4 to 3.4
323,3,2010-10-22,348895.98,0,71.64,,215.17839,7.564,Friday,Oct,2010,From 60 to 80,2.4 to 3.4
324,3,2010-10-29,348591.74,0,72.04,,215.2274686,7.564,Friday,Oct,2010,From 60 to 80,2.4 to 3.4
325,3,2010-11-05,423175.56,0,62.94,,215.2765472,7.564,Friday,Nov,2010,From 60 to 80,2.4 to 3.4
326,3,2010-11-12,386635.03,0,62.79,,215.3256258,7.564,Friday,Nov,2010,From 60 to 80,2.4 to 3.4
327,3,2010-11-19,372545.32,0,57.72,,215.2074519,7.564,Friday,Nov,2010,From 40 to 60,2.4 to 3.4
328,3,2010-11-26,565567.84,1,68.71,,215.0614025,7.564,Friday,Nov,2010,From 60 to 80,2.4 to 3.4
329,3,2010-12-03,476420.77,0,53.76,,214.9153531,7.564,Friday,Dec,2010,From 40 to 60,2.4 to 3.4
330,3,2010-12-10,467642.03,0,51.13,,214.7693037,7.564,Friday,Dec,2010,From 40 to 60,2.4 to 3.4
331,3,2010-12-17,498159.39,0,52.2,,214.704919,7.564,Friday,Dec,2010,From 40 to 60,2.4 to 3.4
332,3,2010-12-24,605990.41,0,57.16,,214.7017828,7.564,Friday,Dec,2010,From 40 to 60,2.4 to 3.4
333,3,2010-12-31,382677.76,1,53.2,,214.6986466,7.564,Friday,Dec,2010,From 40 to 60,2.4 to 3.4
334,3,2011-01-07,378241.34,0,53.35,,214.6955104,7.551,Friday,Jan,2011,From 40 to 60,2.4 to 3.4
335,3,2011-01-14,381061.1,0,44.76,,214.7470729,7.551,Friday,Jan,2011,From 40 to 60,2.4 to 3.4
336,3,2011-01-21,350876.7,0,50.74,,215.1268275,7.551,Friday,Jan,2011,From 40 to 60,2.4 to 3.4
337,3,2011-01-28,364866.24,0,48.71,,215.5065821,7.551,Friday,Jan,2011,From 40 to 60,2.4 to 3.4
338,3,2011-02-04,438516.53,0,45.95,,215.8863367,7.551,Friday,Feb,2011,From 40 to 60,2.4 to 3.4
339,3,2011-02-11,430526.21,1,43.57,,216.2660913,7.551,Friday,Feb,2011,From 40 to 60,2.4 to 3.4
340,3,2011-02-18,432782.1,0,61.58,,216.5843571,7.551,Friday,Feb,2011,From 60 to 80,2.4 to 3.4
341,3,2011-02-25,397211.19,0,67.4,,216.8780275,7.551,Friday,Feb,2011,From 60 to 80,2.4 to 3.4
342,3,2011-03-04,437084.51,0,65.11,,217.1716979,7.551,Friday,Mar,2011,From 60 to 80,2.4 to 3.4
343,3,2011-03-11,404753.3,0,61.29,,217.4653683,7.551,Friday,Mar,2011,From 60 to 80,3.4 to 4.5
344,3,2011-03-18,392109.51,0,69.47,,217.7235226,7.551,Friday,Mar,2011,From 60 to 80,3.4 to 4.5
345,3,2011-03-25,380683.67,0,72.94,,217.9674705,7.551,Friday,Mar,2011,From 60 to 80,3.4 to 4.5
346,3,2011-04-01,374556.08,0,68.76,,218.2114184,7.574,Friday,Apr,2011,From 60 to 80,3.4 to 4.5
347,3,2011-04-08,384075.31,0,72.55,,218.4553663,7.574,Friday,Apr,2011,From 60 to 80,3.4 to 4.5
348,3,2011-04-15,366250.69,0,75.88,,218.6788642,7.574,Friday,Apr,2011,From 60 to 80,3.4 to 4.5
349,3,2011-04-22,391860.04,0,76.91,,218.851237,7.574,Friday,Apr,2011,From 60 to 80,3.4 to 4.5
350,3,2011-04-29,367405.4,0,78.69,,219.0236099,7.574,Friday,Apr,2011,From 60 to 80,3.4 to 4.5
351,3,2011-05-06,413042.12,0,69.45,,219.1959827,7.574,Friday,May,2011,From 60 to 80,3.4 to 4.5
352,3,2011-05-13,386312.68,0,79.87,,219.3683556,7.574,Friday,May,2011,From 60 to 80,3.4 to 4.5
353,3,2011-05-20,364603.13,0,75.79,,219.127216,7.574,Friday,May,2011,From 60 to 80,3.4 to 4.5
354,3,2011-05-27,369350.6,0,84.41,,218.8860765,7.574,Friday,May,2011,> 80,3.4 to 4.5
355,3,2011-06-03,394507.84,0,84.29,,218.6449369,7.574,Friday,Jun,2011,> 80,3.4 to 4.5
356,3,2011-06-10,391638.75,0,84.84,,218.4037974,7.574,Friday,Jun,2011,> 80,3.4 to 4.5
357,3,2011-06-17,403423.34,0,86.96,,218.3551748,7.574,Friday,Jun,2011,> 80,3.4 to 4.5
358,3,2011-06-24,385520.71,0,84.94,,218.45094,7.574,Friday,Jun,2011,> 80,3.4 to 4.5
359,3,2011-07-01,368962.72,0,85.1,,218.5467052,7.567,Friday,Jul,2011,> 80,3.4 to 4.5
360,3,2011-07-08,395146.24,0,85.38,,218.6424704,7.567,Friday,Jul,2011,> 80,3.4 to 4.5
361,3,2011-07-15,373454.33,0,87.14,,218.7275216,7.567,Friday,Jul,2011,> 80,3.4 to 4.5
362,3,2011-07-22,360617.37,0,86.19,,218.7857881,7.567,Friday,Jul,2011,> 80,3.4 to 4.5
363,3,2011-07-29,345381.29,0,88.07,,218.8440545,7.567,Friday,Jul,2011,> 80,3.4 to 4.5
364,3,2011-08-05,409981.25,0,88.45,,218.9023209,7.567,Friday,Aug,2011,> 80,3.4 to 4.5
365,3,2011-08-12,380376.85,0,88.88,,218.9605873,7.567,Friday,Aug,2011,> 80,3.4 to 4.5
366,3,2011-08-19,379716.91,0,88.44,,219.023271,7.567,Friday,Aug,2011,> 80,3.4 to 4.5
367,3,2011-08-26,366367.55,0,87.67,,219.0866908,7.567,Friday,Aug,2011,> 80,3.4 to 4.5
368,3,2011-09-02,375988.69,0,89.12,,219.1501106,7.567,Friday,Sep,2011,> 80,3.4 to 4.5
369,3,2011-09-09,377347.49,1,81.72,,219.2135305,7.567,Friday,Sep,2011,> 80,3.4 to 4.5
370,3,2011-09-16,375629.51,0,83.63,,219.3972867,7.567,Friday,Sep,2011,> 80,3.4 to 4.5
371,3,2011-09-23,365248.94,0,80.19,,219.7414914,7.567,Friday,Sep,2011,> 80,3.4 to 4.5
372,3,2011-09-30,368477.93,0,82.58,,220.085696,7.567,Friday,Sep,2011,> 80,2.4 to 3.4
373,3,2011-10-07,403342.4,0,75.54,,220.4299007,7.197,Friday,Oct,2011,From 60 to 80,2.4 to 3.4
374,3,2011-10-14,368282.57,0,73.75,,220.7486167,7.197,Friday,Oct,2011,From 60 to 80,2.4 to 3.4
375,3,2011-10-21,394976.36,0,69.03,,220.9144005,7.197,Friday,Oct,2011,From 60 to 80,2.4 to 3.4
376,3,2011-10-28,389540.62,0,71.04,,221.0801842,7.197,Friday,Oct,2011,From 60 to 80,2.4 to 3.4
377,3,2011-11-04,459443.22,0,59.31,,221.245968,7.197,Friday,Nov,2011,From 40 to 60,2.4 to 3.4
378,3,2011-11-11,407764.25,0,61.7,,221.4117517,7.197,Friday,Nov,2011,From 60 to 80,2.4 to 3.4
379,3,2011-11-18,398838.97,0,63.91,,221.6432852,7.197,Friday,Nov,2011,From 60 to 80,2.4 to 3.4
380,3,2011-11-25,556925.19,1,68.0,,221.9011185,7.197,Friday,Nov,2011,From 60 to 80,2.4 to 3.4
381,3,2011-12-02,472511.32,0,54.97,,222.1589519,7.197,Friday,Dec,2011,From 40 to 60,2.4 to 3.4
382,3,2011-12-09,468772.8,0,49.26,,222.4167852,7.197,Friday,Dec,2011,From 40 to 60,2.4 to 3.4
383,3,2011-12-16,510747.62,0,57.95,,222.6426418,7.197,Friday,Dec,2011,From 40 to 60,2.4 to 3.4
384,3,2011-12-23,551221.21,0,53.41,,222.8258628,7.197,Friday,Dec,2011,From 40 to 60,2.4 to 3.4
385,3,2011-12-30,410553.88,1,48.29,,223.0090839,7.197,Friday,Dec,2011,From 40 to 60,2.4 to 3.4
386,3,2012-01-06,398178.21,0,52.42,,223.1923049,6.833,Friday,Jan,2012,From 40 to 60,2.4 to 3.4
387,3,2012-01-13,367438.62,0,51.86,,223.3755259,6.833,Friday,Jan,2012,From 40 to 60,2.4 to 3.4
388,3,2012-01-20,365818.61,0,56.2,,223.4700552,6.833,Friday,Jan,2012,From 40 to 60,2.4 to 3.4
389,3,2012-01-27,349518.1,0,58.06,,223.5645845,6.833,Friday,Jan,2012,From 40 to 60,2.4 to 3.4
390,3,2012-02-03,424960.66,0,59.33,,223.6591137,6.833,Friday,Feb,2012,From 40 to 60,2.4 to 3.4
391,3,2012-02-10,473292.47,1,51.65,,223.753643,6.833,Friday,Feb,2012,From 40 to 60,3.4 to 4.5
392,3,2012-02-17,475591.08,0,52.39,,223.9170153,6.833,Friday,Feb,2012,From 40 to 60,3.4 to 4.5
393,3,2012-02-24,418925.47,0,60.12,,224.1320199,6.833,Friday,Feb,2012,From 60 to 80,3.4 to 4.5
394,3,2012-03-02,469752.56,0,61.65,,224.3470245,6.833,Friday,Mar,2012,From 60 to 80,3.4 to 4.5
395,3,2012-03-09,445162.05,0,60.71,,224.5620291,6.833,Friday,Mar,2012,From 60 to 80,3.4 to 4.5
396,3,2012-03-16,411775.8,0,64.0,,224.7166953,6.833,Friday,Mar,2012,From 60 to 80,3.4 to 4.5
397,3,2012-03-23,413907.25,0,66.53,,224.7909104,6.833,Friday,Mar,2012,From 60 to 80,3.4 to 4.5
398,3,2012-03-30,407488.84,0,69.36,,224.8651254,6.833,Friday,Mar,2012,From 60 to 80,3.4 to 4.5
399,3,2012-04-06,503232.13,0,73.01,,224.9393405,6.664,Friday,Apr,2012,From 60 to 80,3.4 to 4.5
400,3,2012-04-13,420789.74,0,72.83,,225.0135556,6.664,Friday,Apr,2012,From 60 to 80,3.4 to 4.5
401,3,2012-04-20,434822.13,0,72.05,,225.0689541,6.664,Friday,Apr,2012,From 60 to 80,3.4 to 4.5
402,3,2012-04-27,394616.11,0,73.39,,225.1243526,6.664,Friday,Apr,2012,From 60 to 80,3.4 to 4.5
403,3,2012-05-04,439913.57,0,79.51,,225.1797511,6.664,Friday,May,2012,From 60 to 80,3.4 to 4.5
404,3,2012-05-11,431985.36,0,75.19,,225.2351496,6.664,Friday,May,2012,From 60 to 80,3.4 to 4.5
405,3,2012-05-18,418112.76,0,72.38,,225.2512024,6.664,Friday,May,2012,From 60 to 80,3.4 to 4.5
406,3,2012-05-25,413701.29,0,78.58,,225.2515168,6.664,Friday,May,2012,From 60 to 80,3.4 to 4.5
407,3,2012-06-01,432268.53,0,81.55,,225.2518313,6.664,Friday,Jun,2012,> 80,3.4 to 4.5
408,3,2012-06-08,446336.8,0,81.65,,225.2521458,6.664,Friday,Jun,2012,> 80,3.4 to 4.5
409,3,2012-06-15,442074.79,0,84.66,,225.2644795,6.664,Friday,Jun,2012,> 80,2.4 to 3.4
410,3,2012-06-22,419497.95,0,82.7,,225.3068615,6.664,Friday,Jun,2012,> 80,2.4 to 3.4
411,3,2012-06-29,422965.33,0,86.42,,225.3492435,6.664,Friday,Jun,2012,> 80,2.4 to 3.4
412,3,2012-07-06,411206.5,0,83.14,,225.3916254,6.334,Friday,Jul,2012,> 80,2.4 to 3.4
413,3,2012-07-13,416913.1,0,82.28,,225.4340074,6.334,Friday,Jul,2012,> 80,2.4 to 3.4
414,3,2012-07-20,432424.85,0,81.38,,225.4438827,6.334,Friday,Jul,2012,> 80,2.4 to 3.4
415,3,2012-07-27,389427.9,0,84.94,,225.4537579,6.334,Friday,Jul,2012,> 80,3.4 to 4.5
416,3,2012-08-03,419990.29,0,86.55,,225.4636332,6.334,Friday,Aug,2012,> 80,3.4 to 4.5
417,3,2012-08-10,391811.6,0,85.85,,225.4735085,6.334,Friday,Aug,2012,> 80,3.4 to 4.5
418,3,2012-08-17,394918.83,0,87.36,,225.5558664,6.334,Friday,Aug,2012,> 80,3.4 to 4.5
419,3,2012-08-24,412449.67,0,83.01,,225.6925864,6.334,Friday,Aug,2012,> 80,3.4 to 4.5
420,3,2012-08-31,408838.73,0,85.18,,225.8293063,6.334,Friday,Aug,2012,> 80,3.4 to 4.5
421,3,2012-09-07,408229.73,1,84.99,,225.9660263,6.334,Friday,Sep,2012,> 80,3.4 to 4.5
422,3,2012-09-14,407589.16,0,78.36,,226.1122067,6.334,Friday,Sep,2012,From 60 to 80,3.4 to 4.5
423,3,2012-09-21,414392.09,0,72.78,,226.3151496,6.334,Friday,Sep,2012,From 60 to 80,3.4 to 4.5
424,3,2012-09-28,389813.02,0,77.46,,226.5180926,6.334,Friday,Sep,2012,From 60 to 80,3.4 to 4.5
425,3,2012-10-05,443557.65,0,72.74,,226.7210356,6.034,Friday,Oct,2012,From 60 to 80,3.4 to 4.5
426,3,2012-10-12,410804.39,0,70.31,,226.9239785,6.034,Friday,Oct,2012,From 60 to 80,3.4 to 4.5
427,3,2012-10-19,424513.08,0,73.44,,226.9688442,6.034,Friday,Oct,2012,From 60 to 80,3.4 to 4.5
428,3,2012-10-26,405432.7,0,74.66,,226.9873637,6.034,Friday,Oct,2012,From 60 to 80,3.4 to 4.5
429,4,2010-02-05,2135143.87,0,43.76,2.598,126.4420645,8.623,Friday,Feb,2010,From 40 to 60,2.4 to 3.4
430,4,2010-02-12,2188307.39,1,28.84,2.573,126.4962581,8.623,Friday,Feb,2010,From 20 to 40,2.4 to 3.4
431,4,2010-02-19,2049860.26,0,36.45,2.54,126.5262857,8.623,Friday,Feb,2010,From 20 to 40,2.4 to 3.4
432,4,2010-02-26,1925728.84,0,41.36,2.59,126.5522857,8.623,Friday,Feb,2010,From 40 to 60,2.4 to 3.4
433,4,2010-03-05,1971057.44,0,43.49,2.654,126.5782857,8.623,Friday,Mar,2010,From 40 to 60,2.4 to 3.4
434,4,2010-03-12,1894324.09,0,49.63,2.704,126.6042857,8.623,Friday,Mar,2010,From 40 to 60,2.4 to 3.4
435,4,2010-03-19,1897429.36,0,55.19,2.743,126.6066452,8.623,Friday,Mar,2010,From 40 to 60,2.4 to 3.4
436,4,2010-03-26,1762539.3,0,39.91,2.752,126.6050645,8.623,Friday,Mar,2010,From 20 to 40,2.4 to 3.4
437,4,2010-04-02,1979247.12,0,48.77,2.74,126.6034839,7.896,Friday,Apr,2010,From 40 to 60,2.4 to 3.4
438,4,2010-04-09,1818452.72,0,54.16,2.773,126.6019032,7.896,Friday,Apr,2010,From 40 to 60,2.4 to 3.4
439,4,2010-04-16,1851519.69,0,56.23,2.81,126.5621,7.896,Friday,Apr,2010,From 40 to 60,2.4 to 3.4
440,4,2010-04-23,1802677.9,0,56.87,2.805,126.4713333,7.896,Friday,Apr,2010,From 40 to 60,2.4 to 3.4
441,4,2010-04-30,1817273.28,0,53.04,2.787,126.3805667,7.896,Friday,Apr,2010,From 40 to 60,2.4 to 3.4
442,4,2010-05-07,2000626.14,0,56.77,2.836,126.2898,7.896,Friday,May,2010,From 40 to 60,2.4 to 3.4
443,4,2010-05-14,1875597.28,0,62.35,2.845,126.2085484,7.896,Friday,May,2010,From 60 to 80,2.4 to 3.4
444,4,2010-05-21,1903752.6,0,67.4,2.82,126.1843871,7.896,Friday,May,2010,From 60 to 80,2.4 to 3.4
445,4,2010-05-28,1857533.7,0,67.73,2.756,126.1602258,7.896,Friday,May,2010,From 60 to 80,2.4 to 3.4
446,4,2010-06-04,1903290.58,0,70.83,2.701,126.1360645,7.896,Friday,Jun,2010,From 60 to 80,2.4 to 3.4
